Location_ID,Sensing_DateTime,Sensing_Date,Sensing_Time,Direction_1,Direction_2,Total_of_Directions
51,2025-10-10T02:35:00+11:00,2025-10-10,02:35,1,0,1
56,2025-10-10T02:34:00+11:00,2025-10-10,02:34,0,1,1
62,2025-10-10T02:31:00+11:00,2025-10-10,02:31,0,1,1
62,2025-10-10T02:32:00+11:00,2025-10-10,02:32,2,3,5
62,2025-10-10T02:38:00+11:00,2025-10-10,02:38,2,0,2
63,2025-10-10T02:29:00+11:00,2025-10-10,02:29,0,1,1
63,2025-10-10T02:32:00+11:00,2025-10-10,02:32,1,2,3
79,2025-10-10T02:25:00+11:00,2025-10-10,02:25,1,0,1
79,2025-10-10T02:36:00+11:00,2025-10-10,02:36,0,1,1
109,2025-10-10T02:25:00+11:00,2025-10-10,02:25,0,1,1
109,2025-10-10T02:30:00+11:00,2025-10-10,02:30,2,0,2
141,2025-10-10T02:35:00+11:00,2025-10-10,02:35,0,5,5
3,2025-10-10T03:12:00+11:00,2025-10-10,03:12,5,0,5
3,2025-10-10T03:13:00+11:00,2025-10-10,03:13,2,1,3
3,2025-10-10T03:17:00+11:00,2025-10-10,03:17,11,0,11
3,2025-10-10T03:23:00+11:00,2025-10-10,03:23,0,1,1
3,2025-10-10T03:24:00+11:00,2025-10-10,03:24,3,2,5
4,2025-10-10T03:11:00+11:00,2025-10-10,03:11,0,2,2
6,2025-10-10T03:12:00+11:00,2025-10-10,03:12,1,0,1
6,2025-10-10T03:13:00+11:00,2025-10-10,03:13,0,1,1
28,2025-10-10T03:16:00+11:00,2025-10-10,03:16,0,1,1
28,2025-10-10T03:21:00+11:00,2025-10-10,03:21,1,1,2
28,2025-10-10T03:24:00+11:00,2025-10-10,03:24,1,1,2
29,2025-10-10T03:20:00+11:00,2025-10-10,03:20,0,1,1
36,2025-10-10T03:10:00+11:00,2025-10-10,03:10,0,4,4
36,2025-10-10T03:13:00+11:00,2025-10-10,03:13,0,1,1
36,2025-10-10T03:23:00+11:00,2025-10-10,03:23,0,1,1
40,2025-10-10T03:14:00+11:00,2025-10-10,03:14,0,1,1
41,2025-10-10T03:13:00+11:00,2025-10-10,03:13,1,0,1
47,2025-10-10T03:16:00+11:00,2025-10-10,03:16,1,0,1
54,2025-10-10T03:24:00+11:00,2025-10-10,03:24,0,3,3
61,2025-10-10T03:11:00+11:00,2025-10-10,03:11,1,0,1
61,2025-10-10T03:17:00+11:00,2025-10-10,03:17,0,1,1
61,2025-10-10T03:18:00+11:00,2025-10-10,03:18,1,0,1
66,2025-10-10T03:14:00+11:00,2025-10-10,03:14,1,0,1
66,2025-10-10T03:21:00+11:00,2025-10-10,03:21,1,0,1
78,2025-10-10T03:10:00+11:00,2025-10-10,03:10,0,1,1
78,2025-10-10T03:11:00+11:00,2025-10-10,03:11,1,0,1
78,2025-10-10T03:13:00+11:00,2025-10-10,03:13,0,1,1
78,2025-10-10T03:20:00+11:00,2025-10-10,03:20,1,1,2
78,2025-10-10T03:21:00+11:00,2025-10-10,03:21,1,0,1
87,2025-10-10T03:12:00+11:00,2025-10-10,03:12,0,1,1
108,2025-10-10T03:18:00+11:00,2025-10-10,03:18,0,1,1
108,2025-10-10T03:22:00+11:00,2025-10-10,03:22,0,1,1
133,2025-10-10T03:15:00+11:00,2025-10-10,03:15,1,2,3
135,2025-10-10T03:20:00+11:00,2025-10-10,03:20,2,1,3
143,2025-10-10T03:10:00+11:00,2025-10-10,03:10,1,0,1
143,2025-10-10T03:20:00+11:00,2025-10-10,03:20,0,1,1
162,2025-10-10T03:10:00+11:00,2025-10-10,03:10,3,1,4
162,2025-10-10T03:15:00+11:00,2025-10-10,03:15,2,1,3
166,2025-10-10T03:20:00+11:00,2025-10-10,03:20,1,0,1
181,2025-10-10T03:21:00+11:00,2025-10-10,03:21,1,0,1
182,2025-10-10T03:10:00+11:00,2025-10-10,03:10,0,1,1
182,2025-10-10T03:15:00+11:00,2025-10-10,03:15,1,3,4
184,2025-10-10T03:20:00+11:00,2025-10-10,03:20,1,1,2
185,2025-10-10T03:20:00+11:00,2025-10-10,03:20,0,1,1
2,2025-10-10T03:12:00+11:00,2025-10-10,03:12,0,2,2
9,2025-10-10T03:20:00+11:00,2025-10-10,03:20,0,1,1
17,2025-10-10T03:12:00+11:00,2025-10-10,03:12,0,1,1
19,2025-10-10T03:20:00+11:00,2025-10-10,03:20,0,2,2
19,2025-10-10T03:23:00+11:00,2025-10-10,03:23,0,2,2
20,2025-10-10T03:15:00+11:00,2025-10-10,03:15,1,0,1
23,2025-10-10T03:15:00+11:00,2025-10-10,03:15,0,1,1
23,2025-10-10T03:21:00+11:00,2025-10-10,03:21,0,1,1
23,2025-10-10T03:23:00+11:00,2025-10-10,03:23,1,0,1
24,2025-10-10T03:16:00+11:00,2025-10-10,03:16,0,1,1
24,2025-10-10T03:17:00+11:00,2025-10-10,03:17,1,0,1
24,2025-10-10T03:18:00+11:00,2025-10-10,03:18,0,2,2
24,2025-10-10T03:21:00+11:00,2025-10-10,03:21,4,0,4
25,2025-10-10T03:10:00+11:00,2025-10-10,03:10,0,5,5
30,2025-10-10T03:11:00+11:00,2025-10-10,03:11,2,7,9
30,2025-10-10T03:13:00+11:00,2025-10-10,03:13,0,3,3
30,2025-10-10T03:16:00+11:00,2025-10-10,03:16,0,2,2
35,2025-10-10T03:14:00+11:00,2025-10-10,03:14,1,1,2
49,2025-10-10T03:19:00+11:00,2025-10-10,03:19,2,0,2
51,2025-10-10T03:11:00+11:00,2025-10-10,03:11,0,1,1
51,2025-10-10T03:13:00+11:00,2025-10-10,03:13,0,2,2
51,2025-10-10T03:21:00+11:00,2025-10-10,03:21,1,0,1
52,2025-10-10T03:22:00+11:00,2025-10-10,03:22,0,1,1
56,2025-10-10T03:17:00+11:00,2025-10-10,03:17,0,1,1
58,2025-10-10T03:21:00+11:00,2025-10-10,03:21,3,0,3
58,2025-10-10T03:24:00+11:00,2025-10-10,03:24,0,1,1
62,2025-10-10T03:20:00+11:00,2025-10-10,03:20,1,0,1
62,2025-10-10T03:21:00+11:00,2025-10-10,03:21,1,0,1
63,2025-10-10T03:18:00+11:00,2025-10-10,03:18,0,1,1
67,2025-10-10T03:23:00+11:00,2025-10-10,03:23,0,1,1
109,2025-10-10T03:10:00+11:00,2025-10-10,03:10,0,3,3
141,2025-10-10T03:20:00+11:00,2025-10-10,03:20,2,2,4
3,2025-10-10T03:57:00+11:00,2025-10-10,03:57,0,1,1
3,2025-10-10T03:58:00+11:00,2025-10-10,03:58,1,1,2
3,2025-10-10T04:02:00+11:00,2025-10-10,04:02,0,1,1
3,2025-10-10T04:08:00+11:00,2025-10-10,04:08,2,1,3
4,2025-10-10T03:56:00+11:00,2025-10-10,03:56,0,2,2
5,2025-10-10T04:05:00+11:00,2025-10-10,04:05,2,0,2
6,2025-10-10T04:06:00+11:00,2025-10-10,04:06,1,0,1
6,2025-10-10T04:07:00+11:00,2025-10-10,04:07,1,0,1
21,2025-10-10T03:55:00+11:00,2025-10-10,03:55,0,4,4
21,2025-10-10T04:00:00+11:00,2025-10-10,04:00,3,0,3
29,2025-10-10T04:02:00+11:00,2025-10-10,04:02,0,1,1
37,2025-10-10T04:04:00+11:00,2025-10-10,04:04,0,6,6
37,2025-10-10T04:06:00+11:00,2025-10-10,04:06,1,0,1
39,2025-10-10T04:09:00+11:00,2025-10-10,04:09,1,0,1
41,2025-10-10T03:57:00+11:00,2025-10-10,03:57,1,1,2
42,2025-10-10T04:09:00+11:00,2025-10-10,04:09,0,1,1
45,2025-10-10T03:56:00+11:00,2025-10-10,03:56,0,2,2
45,2025-10-10T04:01:00+11:00,2025-10-10,04:01,1,0,1
45,2025-10-10T04:05:00+11:00,2025-10-10,04:05,0,1,1
47,2025-10-10T03:58:00+11:00,2025-10-10,03:58,0,1,1
47,2025-10-10T04:07:00+11:00,2025-10-10,04:07,0,1,1
50,2025-10-10T03:59:00+11:00,2025-10-10,03:59,6,0,6
59,2025-10-10T04:00:00+11:00,2025-10-10,04:00,4,0,4
61,2025-10-10T03:55:00+11:00,2025-10-10,03:55,2,2,4
61,2025-10-10T03:57:00+11:00,2025-10-10,03:57,0,1,1
66,2025-10-10T03:56:00+11:00,2025-10-10,03:56,0,1,1
66,2025-10-10T04:02:00+11:00,2025-10-10,04:02,3,0,3
66,2025-10-10T04:06:00+11:00,2025-10-10,04:06,1,0,1
66,2025-10-10T04:08:00+11:00,2025-10-10,04:08,2,0,2
78,2025-10-10T03:58:00+11:00,2025-10-10,03:58,0,1,1
87,2025-10-10T04:04:00+11:00,2025-10-10,04:04,2,0,2
108,2025-10-10T04:05:00+11:00,2025-10-10,04:05,2,0,2
132,2025-10-10T04:05:00+11:00,2025-10-10,04:05,1,0,1
133,2025-10-10T03:55:00+11:00,2025-10-10,03:55,0,2,2
135,2025-10-10T04:00:00+11:00,2025-10-10,04:00,2,0,2
143,2025-10-10T04:00:00+11:00,2025-10-10,04:00,1,0,1
143,2025-10-10T04:05:00+11:00,2025-10-10,04:05,0,1,1
162,2025-10-10T03:55:00+11:00,2025-10-10,03:55,3,0,3
162,2025-10-10T04:05:00+11:00,2025-10-10,04:05,5,1,6
165,2025-10-10T03:55:00+11:00,2025-10-10,03:55,1,0,1
179,2025-10-10T04:05:00+11:00,2025-10-10,04:05,5,0,5
181,2025-10-10T04:05:00+11:00,2025-10-10,04:05,1,0,1
182,2025-10-10T03:55:00+11:00,2025-10-10,03:55,3,2,5
182,2025-10-10T04:05:00+11:00,2025-10-10,04:05,2,1,3
185,2025-10-10T03:55:00+11:00,2025-10-10,03:55,0,1,1
185,2025-10-10T04:00:00+11:00,2025-10-10,04:00,3,1,4
1,2025-10-10T04:08:00+11:00,2025-10-10,04:08,0,1,1
9,2025-10-10T04:00:00+11:00,2025-10-10,04:00,0,1,1
17,2025-10-10T03:56:00+11:00,2025-10-10,03:56,0,2,2
17,2025-10-10T04:05:00+11:00,2025-10-10,04:05,0,2,2
17,2025-10-10T04:07:00+11:00,2025-10-10,04:07,1,0,1
19,2025-10-10T03:55:00+11:00,2025-10-10,03:55,0,1,1
19,2025-10-10T04:05:00+11:00,2025-10-10,04:05,1,2,3
20,2025-10-10T03:56:00+11:00,2025-10-10,03:56,3,0,3
20,2025-10-10T03:57:00+11:00,2025-10-10,03:57,0,2,2
20,2025-10-10T04:00:00+11:00,2025-10-10,04:00,2,0,2
20,2025-10-10T04:03:00+11:00,2025-10-10,04:03,0,2,2
20,2025-10-10T04:04:00+11:00,2025-10-10,04:04,1,0,1
20,2025-10-10T04:08:00+11:00,2025-10-10,04:08,1,2,3
23,2025-10-10T03:58:00+11:00,2025-10-10,03:58,1,0,1
24,2025-10-10T04:02:00+11:00,2025-10-10,04:02,2,0,2
24,2025-10-10T04:07:00+11:00,2025-10-10,04:07,0,1,1
25,2025-10-10T03:55:00+11:00,2025-10-10,03:55,2,0,2
30,2025-10-10T03:56:00+11:00,2025-10-10,03:56,0,2,2
30,2025-10-10T03:59:00+11:00,2025-10-10,03:59,0,2,2
30,2025-10-10T04:04:00+11:00,2025-10-10,04:04,1,0,1
30,2025-10-10T04:05:00+11:00,2025-10-10,04:05,0,4,4
30,2025-10-10T04:07:00+11:00,2025-10-10,04:07,0,1,1
30,2025-10-10T04:08:00+11:00,2025-10-10,04:08,1,1,2
49,2025-10-10T03:59:00+11:00,2025-10-10,03:59,1,1,2
49,2025-10-10T04:01:00+11:00,2025-10-10,04:01,0,1,1
49,2025-10-10T04:08:00+11:00,2025-10-10,04:08,3,0,3
51,2025-10-10T04:06:00+11:00,2025-10-10,04:06,1,0,1
52,2025-10-10T04:03:00+11:00,2025-10-10,04:03,0,2,2
53,2025-10-10T03:56:00+11:00,2025-10-10,03:56,1,0,1
62,2025-10-10T03:58:00+11:00,2025-10-10,03:58,1,0,1
62,2025-10-10T04:05:00+11:00,2025-10-10,04:05,1,0,1
62,2025-10-10T04:09:00+11:00,2025-10-10,04:09,0,1,1
141,2025-10-10T04:05:00+11:00,2025-10-10,04:05,2,0,2
3,2025-10-10T02:10:00+11:00,2025-10-10,02:10,0,2,2
3,2025-10-10T02:12:00+11:00,2025-10-10,02:12,2,0,2
3,2025-10-10T02:13:00+11:00,2025-10-10,02:13,4,0,4
3,2025-10-10T02:15:00+11:00,2025-10-10,02:15,1,5,6
3,2025-10-10T02:16:00+11:00,2025-10-10,02:16,3,2,5
3,2025-10-10T02:18:00+11:00,2025-10-10,02:18,1,2,3
3,2025-10-10T02:23:00+11:00,2025-10-10,02:23,2,0,2
4,2025-10-10T02:10:00+11:00,2025-10-10,02:10,1,1,2
4,2025-10-10T02:13:00+11:00,2025-10-10,02:13,0,3,3
5,2025-10-10T02:10:00+11:00,2025-10-10,02:10,1,0,1
6,2025-10-10T02:12:00+11:00,2025-10-10,02:12,0,1,1
6,2025-10-10T02:18:00+11:00,2025-10-10,02:18,2,0,2
6,2025-10-10T02:20:00+11:00,2025-10-10,02:20,0,4,4
21,2025-10-10T02:15:00+11:00,2025-10-10,02:15,2,2,4
28,2025-10-10T02:20:00+11:00,2025-10-10,02:20,0,1,1
28,2025-10-10T02:22:00+11:00,2025-10-10,02:22,0,1,1
29,2025-10-10T02:20:00+11:00,2025-10-10,02:20,0,1,1
36,2025-10-10T02:19:00+11:00,2025-10-10,02:19,0,2,2
40,2025-10-10T02:23:00+11:00,2025-10-10,02:23,0,1,1
41,2025-10-10T02:14:00+11:00,2025-10-10,02:14,1,2,3
41,2025-10-10T02:15:00+11:00,2025-10-10,02:15,1,2,3
45,2025-10-10T02:19:00+11:00,2025-10-10,02:19,0,1,1
47,2025-10-10T02:10:00+11:00,2025-10-10,02:10,3,0,3
47,2025-10-10T02:14:00+11:00,2025-10-10,02:14,0,2,2
47,2025-10-10T02:15:00+11:00,2025-10-10,02:15,0,1,1
54,2025-10-10T02:11:00+11:00,2025-10-10,02:11,1,0,1
59,2025-10-10T02:15:00+11:00,2025-10-10,02:15,1,0,1
61,2025-10-10T02:14:00+11:00,2025-10-10,02:14,2,0,2
61,2025-10-10T02:15:00+11:00,2025-10-10,02:15,3,3,6
61,2025-10-10T02:21:00+11:00,2025-10-10,02:21,2,0,2
66,2025-10-10T02:11:00+11:00,2025-10-10,02:11,3,0,3
66,2025-10-10T02:24:00+11:00,2025-10-10,02:24,0,1,1
71,2025-10-10T02:10:00+11:00,2025-10-10,02:10,1,0,1
84,2025-10-10T02:10:00+11:00,2025-10-10,02:10,2,2,4
84,2025-10-10T02:20:00+11:00,2025-10-10,02:20,1,2,3
108,2025-10-10T02:13:00+11:00,2025-10-10,02:13,1,0,1
131,2025-10-10T02:10:00+11:00,2025-10-10,02:10,0,1,1
131,2025-10-10T02:20:00+11:00,2025-10-10,02:20,2,0,2
133,2025-10-10T02:10:00+11:00,2025-10-10,02:10,0,4,4
133,2025-10-10T02:15:00+11:00,2025-10-10,02:15,2,2,4
143,2025-10-10T02:10:00+11:00,2025-10-10,02:10,4,1,5
143,2025-10-10T02:15:00+11:00,2025-10-10,02:15,3,7,10
143,2025-10-10T02:20:00+11:00,2025-10-10,02:20,2,3,5
162,2025-10-10T02:15:00+11:00,2025-10-10,02:15,1,1,2
181,2025-10-10T02:12:00+11:00,2025-10-10,02:12,1,4,5
181,2025-10-10T02:20:00+11:00,2025-10-10,02:20,3,0,3
181,2025-10-10T02:22:00+11:00,2025-10-10,02:22,0,2,2
181,2025-10-10T02:24:00+11:00,2025-10-10,02:24,1,0,1
182,2025-10-10T02:15:00+11:00,2025-10-10,02:15,3,5,8
182,2025-10-10T02:20:00+11:00,2025-10-10,02:20,0,2,2
184,2025-10-10T02:15:00+11:00,2025-10-10,02:15,2,4,6
1,2025-10-10T02:17:00+11:00,2025-10-10,02:17,0,2,2
1,2025-10-10T02:18:00+11:00,2025-10-10,02:18,0,1,1
2,2025-10-10T02:17:00+11:00,2025-10-10,02:17,1,0,1
9,2025-10-10T02:19:00+11:00,2025-10-10,02:19,1,0,1
17,2025-10-10T02:11:00+11:00,2025-10-10,02:11,2,0,2
17,2025-10-10T02:21:00+11:00,2025-10-10,02:21,0,1,1
19,2025-10-10T02:12:00+11:00,2025-10-10,02:12,1,0,1
19,2025-10-10T02:21:00+11:00,2025-10-10,02:21,0,1,1
19,2025-10-10T02:22:00+11:00,2025-10-10,02:22,0,1,1
19,2025-10-10T02:23:00+11:00,2025-10-10,02:23,0,3,3
20,2025-10-10T02:17:00+11:00,2025-10-10,02:17,1,1,2
20,2025-10-10T02:21:00+11:00,2025-10-10,02:21,4,0,4
23,2025-10-10T02:17:00+11:00,2025-10-10,02:17,0,3,3
27,2025-10-10T02:10:00+11:00,2025-10-10,02:10,2,0,2
27,2025-10-10T02:21:00+11:00,2025-10-10,02:21,2,0,2
30,2025-10-10T02:17:00+11:00,2025-10-10,02:17,4,2,6
30,2025-10-10T02:19:00+11:00,2025-10-10,02:19,0,5,5
30,2025-10-10T02:21:00+11:00,2025-10-10,02:21,4,0,4
30,2025-10-10T02:22:00+11:00,2025-10-10,02:22,0,4,4
30,2025-10-10T02:23:00+11:00,2025-10-10,02:23,0,1,1
35,2025-10-10T02:22:00+11:00,2025-10-10,02:22,0,1,1
35,2025-10-10T02:23:00+11:00,2025-10-10,02:23,0,3,3
49,2025-10-10T02:12:00+11:00,2025-10-10,02:12,2,0,2
49,2025-10-10T02:17:00+11:00,2025-10-10,02:17,0,2,2
49,2025-10-10T02:21:00+11:00,2025-10-10,02:21,0,1,1
51,2025-10-10T02:13:00+11:00,2025-10-10,02:13,2,0,2
51,2025-10-10T02:22:00+11:00,2025-10-10,02:22,2,0,2
52,2025-10-10T02:11:00+11:00,2025-10-10,02:11,0,2,2
52,2025-10-10T02:13:00+11:00,2025-10-10,02:13,1,1,2
52,2025-10-10T02:16:00+11:00,2025-10-10,02:16,2,8,10
52,2025-10-10T02:19:00+11:00,2025-10-10,02:19,2,1,3
52,2025-10-10T02:22:00+11:00,2025-10-10,02:22,0,1,1
53,2025-10-10T02:11:00+11:00,2025-10-10,02:11,1,0,1
58,2025-10-10T02:12:00+11:00,2025-10-10,02:12,0,4,4
58,2025-10-10T02:24:00+11:00,2025-10-10,02:24,0,1,1
62,2025-10-10T02:24:00+11:00,2025-10-10,02:24,0,1,1
63,2025-10-10T02:17:00+11:00,2025-10-10,02:17,3,0,3
79,2025-10-10T02:11:00+11:00,2025-10-10,02:11,1,1,2
109,2025-10-10T02:15:00+11:00,2025-10-10,02:15,2,1,3
109,2025-10-10T02:20:00+11:00,2025-10-10,02:20,2,1,3
141,2025-10-10T02:10:00+11:00,2025-10-10,02:10,1,1,2
3,2025-10-10T03:07:00+11:00,2025-10-10,03:07,2,1,3
4,2025-10-10T02:58:00+11:00,2025-10-10,02:58,0,1,1
6,2025-10-10T03:07:00+11:00,2025-10-10,03:07,0,1,1
6,2025-10-10T03:08:00+11:00,2025-10-10,03:08,0,1,1
8,2025-10-10T03:09:00+11:00,2025-10-10,03:09,2,0,2
28,2025-10-10T02:55:00+11:00,2025-10-10,02:55,1,0,1
28,2025-10-10T03:01:00+11:00,2025-10-10,03:01,0,1,1
36,2025-10-10T03:08:00+11:00,2025-10-10,03:08,0,5,5
41,2025-10-10T02:58:00+11:00,2025-10-10,02:58,1,4,5
41,2025-10-10T02:59:00+11:00,2025-10-10,02:59,3,1,4
47,2025-10-10T02:56:00+11:00,2025-10-10,02:56,2,0,2
47,2025-10-10T02:58:00+11:00,2025-10-10,02:58,0,1,1
54,2025-10-10T03:04:00+11:00,2025-10-10,03:04,0,2,2
59,2025-10-10T03:00:00+11:00,2025-10-10,03:00,6,1,7
61,2025-10-10T02:55:00+11:00,2025-10-10,02:55,1,0,1
61,2025-10-10T02:59:00+11:00,2025-10-10,02:59,1,0,1
61,2025-10-10T03:05:00+11:00,2025-10-10,03:05,0,1,1
61,2025-10-10T03:07:00+11:00,2025-10-10,03:07,0,1,1
66,2025-10-10T02:55:00+11:00,2025-10-10,02:55,3,0,3
70,2025-10-10T03:04:00+11:00,2025-10-10,03:04,0,1,1
131,2025-10-10T02:55:00+11:00,2025-10-10,02:55,4,0,4
131,2025-10-10T03:05:00+11:00,2025-10-10,03:05,0,3,3
132,2025-10-10T03:00:00+11:00,2025-10-10,03:00,0,3,3
132,2025-10-10T03:05:00+11:00,2025-10-10,03:05,1,1,2
135,2025-10-10T03:00:00+11:00,2025-10-10,03:00,1,1,2
143,2025-10-10T02:55:00+11:00,2025-10-10,02:55,0,2,2
181,2025-10-10T02:57:00+11:00,2025-10-10,02:57,2,2,4
185,2025-10-10T02:55:00+11:00,2025-10-10,02:55,2,0,2
185,2025-10-10T03:05:00+11:00,2025-10-10,03:05,5,0,5
1,2025-10-10T03:04:00+11:00,2025-10-10,03:04,0,3,3
2,2025-10-10T02:56:00+11:00,2025-10-10,02:56,1,0,1
9,2025-10-10T03:06:00+11:00,2025-10-10,03:06,1,0,1
12,2025-10-10T02:59:00+11:00,2025-10-10,02:59,0,1,1
19,2025-10-10T03:09:00+11:00,2025-10-10,03:09,1,0,1
20,2025-10-10T02:55:00+11:00,2025-10-10,02:55,1,0,1
20,2025-10-10T02:59:00+11:00,2025-10-10,02:59,0,1,1
20,2025-10-10T03:08:00+11:00,2025-10-10,03:08,0,1,1
23,2025-10-10T02:56:00+11:00,2025-10-10,02:56,0,1,1
23,2025-10-10T03:05:00+11:00,2025-10-10,03:05,0,2,2
30,2025-10-10T02:55:00+11:00,2025-10-10,02:55,0,1,1
30,2025-10-10T02:56:00+11:00,2025-10-10,02:56,0,3,3
30,2025-10-10T02:59:00+11:00,2025-10-10,02:59,0,3,3
35,2025-10-10T03:09:00+11:00,2025-10-10,03:09,0,1,1
49,2025-10-10T03:00:00+11:00,2025-10-10,03:00,2,0,2
51,2025-10-10T03:06:00+11:00,2025-10-10,03:06,1,0,1
52,2025-10-10T03:00:00+11:00,2025-10-10,03:00,0,3,3
53,2025-10-10T02:59:00+11:00,2025-10-10,02:59,0,1,1
58,2025-10-10T02:55:00+11:00,2025-10-10,02:55,0,1,1
58,2025-10-10T02:57:00+11:00,2025-10-10,02:57,4,5,9
62,2025-10-10T02:55:00+11:00,2025-10-10,02:55,4,1,5
62,2025-10-10T02:57:00+11:00,2025-10-10,02:57,2,0,2
62,2025-10-10T03:01:00+11:00,2025-10-10,03:01,1,0,1
62,2025-10-10T03:09:00+11:00,2025-10-10,03:09,0,1,1
63,2025-10-10T03:06:00+11:00,2025-10-10,03:06,0,3,3
67,2025-10-10T02:56:00+11:00,2025-10-10,02:56,1,1,2
67,2025-10-10T03:05:00+11:00,2025-10-10,03:05,0,3,3
79,2025-10-10T03:04:00+11:00,2025-10-10,03:04,0,1,1
117,2025-10-10T03:05:00+11:00,2025-10-10,03:05,2,0,2
141,2025-10-10T03:05:00+11:00,2025-10-10,03:05,1,4,5
3,2025-10-10T09:25:00+11:00,2025-10-10,09:25,4,4,8
3,2025-10-10T09:29:00+11:00,2025-10-10,09:29,3,4,7
3,2025-10-10T09:38:00+11:00,2025-10-10,09:38,3,8,11
3,2025-10-10T09:39:00+11:00,2025-10-10,09:39,7,7,14
4,2025-10-10T09:26:00+11:00,2025-10-10,09:26,8,7,15
4,2025-10-10T09:36:00+11:00,2025-10-10,09:36,21,10,31
4,2025-10-10T09:37:00+11:00,2025-10-10,09:37,8,9,17
5,2025-10-10T09:25:00+11:00,2025-10-10,09:25,38,39,77
5,2025-10-10T09:35:00+11:00,2025-10-10,09:35,21,37,58
6,2025-10-10T09:27:00+11:00,2025-10-10,09:27,13,9,22
6,2025-10-10T09:28:00+11:00,2025-10-10,09:28,18,10,28
6,2025-10-10T09:30:00+11:00,2025-10-10,09:30,5,17,22
6,2025-10-10T09:34:00+11:00,2025-10-10,09:34,14,10,24
6,2025-10-10T09:36:00+11:00,2025-10-10,09:36,8,9,17
8,2025-10-10T09:26:00+11:00,2025-10-10,09:26,5,1,6
8,2025-10-10T09:29:00+11:00,2025-10-10,09:29,7,7,14
8,2025-10-10T09:32:00+11:00,2025-10-10,09:32,5,2,7
8,2025-10-10T09:33:00+11:00,2025-10-10,09:33,2,5,7
8,2025-10-10T09:34:00+11:00,2025-10-10,09:34,4,2,6
8,2025-10-10T09:35:00+11:00,2025-10-10,09:35,4,3,7
8,2025-10-10T09:37:00+11:00,2025-10-10,09:37,5,2,7
14,2025-10-10T09:27:00+11:00,2025-10-10,09:27,8,2,10
14,2025-10-10T09:34:00+11:00,2025-10-10,09:34,3,0,3
28,2025-10-10T09:25:00+11:00,2025-10-10,09:25,3,7,10
28,2025-10-10T09:26:00+11:00,2025-10-10,09:26,1,2,3
28,2025-10-10T09:29:00+11:00,2025-10-10,09:29,6,7,13
28,2025-10-10T09:32:00+11:00,2025-10-10,09:32,3,1,4
28,2025-10-10T09:33:00+11:00,2025-10-10,09:33,10,6,16
28,2025-10-10T09:34:00+11:00,2025-10-10,09:34,8,2,10
28,2025-10-10T09:35:00+11:00,2025-10-10,09:35,4,5,9
28,2025-10-10T09:38:00+11:00,2025-10-10,09:38,7,3,10
29,2025-10-10T09:26:00+11:00,2025-10-10,09:26,1,2,3
29,2025-10-10T09:27:00+11:00,2025-10-10,09:27,0,2,2
29,2025-10-10T09:28:00+11:00,2025-10-10,09:28,1,0,1
29,2025-10-10T09:31:00+11:00,2025-10-10,09:31,5,2,7
29,2025-10-10T09:37:00+11:00,2025-10-10,09:37,1,3,4
29,2025-10-10T09:39:00+11:00,2025-10-10,09:39,1,2,3
31,2025-10-10T09:27:00+11:00,2025-10-10,09:27,0,2,2
31,2025-10-10T09:31:00+11:00,2025-10-10,09:31,2,0,2
31,2025-10-10T09:33:00+11:00,2025-10-10,09:33,2,0,2
31,2025-10-10T09:36:00+11:00,2025-10-10,09:36,1,1,2
31,2025-10-10T09:38:00+11:00,2025-10-10,09:38,0,4,4
31,2025-10-10T09:39:00+11:00,2025-10-10,09:39,1,2,3
36,2025-10-10T09:26:00+11:00,2025-10-10,09:26,1,3,4
36,2025-10-10T09:28:00+11:00,2025-10-10,09:28,3,3,6
36,2025-10-10T09:29:00+11:00,2025-10-10,09:29,5,6,11
36,2025-10-10T09:30:00+11:00,2025-10-10,09:30,2,0,2
36,2025-10-10T09:33:00+11:00,2025-10-10,09:33,1,3,4
36,2025-10-10T09:37:00+11:00,2025-10-10,09:37,2,3,5
36,2025-10-10T09:39:00+11:00,2025-10-10,09:39,0,1,1
37,2025-10-10T09:27:00+11:00,2025-10-10,09:27,0,1,1
37,2025-10-10T09:31:00+11:00,2025-10-10,09:31,1,0,1
37,2025-10-10T09:33:00+11:00,2025-10-10,09:33,1,0,1
39,2025-10-10T09:25:00+11:00,2025-10-10,09:25,0,4,4
39,2025-10-10T09:26:00+11:00,2025-10-10,09:26,1,0,1
39,2025-10-10T09:29:00+11:00,2025-10-10,09:29,2,0,2
39,2025-10-10T09:36:00+11:00,2025-10-10,09:36,1,0,1
40,2025-10-10T09:25:00+11:00,2025-10-10,09:25,2,0,2
40,2025-10-10T09:29:00+11:00,2025-10-10,09:29,2,3,5
40,2025-10-10T09:31:00+11:00,2025-10-10,09:31,0,1,1
40,2025-10-10T09:33:00+11:00,2025-10-10,09:33,0,1,1
40,2025-10-10T09:35:00+11:00,2025-10-10,09:35,2,3,5
41,2025-10-10T09:25:00+11:00,2025-10-10,09:25,15,23,38
41,2025-10-10T09:26:00+11:00,2025-10-10,09:26,15,9,24
41,2025-10-10T09:27:00+11:00,2025-10-10,09:27,32,13,45
41,2025-10-10T09:29:00+11:00,2025-10-10,09:29,15,14,29
41,2025-10-10T09:34:00+11:00,2025-10-10,09:34,30,5,35
41,2025-10-10T09:36:00+11:00,2025-10-10,09:36,21,9,30
41,2025-10-10T09:37:00+11:00,2025-10-10,09:37,6,11,17
